datetimeobject,COUNTYGEOID,positiveIRM,period,deathIRM
2020-07-08,53003,0.0,3 days,0.0
2020-07-09,53003,0.0,3 days,0.0
2020-07-10,53003,0.0,3 days,0.0
2020-07-11,53003,0.0,3 days,0.0
2020-07-12,53003,0.0,3 days,0.0
2020-07-13,53003,0.0,3 days,0.0
2020-07-14,53003,0.0,3 days,0.0
2020-07-15,53003,0.0,3 days,0.0
2020-07-16,53003,0.0,3 days,0.0
2020-07-17,53003,0.0,3 days,0.0
2020-07-18,53003,0.0,3 days,0.0
2020-07-19,53003,0.0,3 days,0.0
2020-07-20,53003,0.0,3 days,0.0
2020-07-21,53003,0.0,3 days,0.0
2020-07-22,53003,0.0,3 days,0.0
2020-07-23,53003,0.0,3 days,0.0
2020-07-24,53003,0.0,3 days,0.0
2020-07-25,53003,0.0,3 days,0.0
2020-07-26,53003,0.0,3 days,0.0
2020-07-27,53003,0.0,3 days,0.0
2020-07-28,53003,0.0,3 days,0.0
2020-07-29,53003,0.0,3 days,0.0
2020-07-30,53003,0.0,3 days,0.0
2020-07-31,53003,0.0,3 days,0.0
2020-08-01,53003,0.0,3 days,0.0
2020-08-02,53003,0.0,3 days,0.0
2020-08-03,53003,0.0,3 days,0.0
2020-08-04,53003,0.0,3 days,0.0
2020-08-05,53003,0.0,3 days,0.0
2020-08-06,53003,0.0,3 days,0.0
2020-08-07,53003,4.428305730227613,3 days,0.0
2020-08-08,53003,0.0,3 days,0.0
2020-08-09,53003,0.0,3 days,0.0
2020-08-10,53003,0.0,3 days,0.0
2020-08-11,53003,0.0,3 days,0.0
2020-08-12,53003,8.856611460455229,3 days,0.0
2020-08-13,53003,8.856611460455229,3 days,0.0
2020-08-14,53003,13.284917190682846,3 days,0.0
2020-08-15,53003,8.856611460455229,3 days,0.0
2020-08-16,53003,8.856611460455229,3 days,0.0
2020-08-17,53003,4.428305730227613,3 days,0.0
2020-08-18,53003,0.0,3 days,0.0
2020-08-19,53003,4.428305730227613,3 days,0.0
2020-08-20,53003,4.428305730227613,3 days,0.0
2020-08-21,53003,4.428305730227613,3 days,0.0
2020-08-22,53003,4.428305730227613,3 days,0.0
2020-08-23,53003,4.428305730227613,3 days,0.0
2020-08-24,53003,4.428305730227613,3 days,0.0
