STUSPS,COUNTYGEOID,Population,riskType,risk
MI,26043,26168,CADMIUM COMPOUNDS,0.000469611407479
MI,26045,107759,CADMIUM COMPOUNDS,0.000770135445561
MI,26047,32694,CADMIUM COMPOUNDS,0.000571781575035
MI,26049,425787,CADMIUM COMPOUNDS,0.00075536767288
MI,26051,25692,CADMIUM COMPOUNDS,0.000467252622576
MI,26053,16427,CADMIUM COMPOUNDS,0.000275766959051
MI,26055,86986,CADMIUM COMPOUNDS,0.00051938930693
MI,26057,42476,CADMIUM COMPOUNDS,0.000768266869177
MI,26059,46688,CADMIUM COMPOUNDS,0.000965209890919
MI,26061,36628,CADMIUM COMPOUNDS,0.000238565682718
MI,26063,33118,CADMIUM COMPOUNDS,0.00053212759384
MI,26065,280895,CADMIUM COMPOUNDS,0.000935866052994
MI,26067,63905,CADMIUM COMPOUNDS,0.000792441613602
MI,26069,25887,CADMIUM COMPOUNDS,0.000409406831417
MI,26071,11817,CADMIUM COMPOUNDS,0.000353671912824
MI,26073,70311,CADMIUM COMPOUNDS,0.000664685555746
MI,26075,160241,CADMIUM COMPOUNDS,0.001222087652395
MI,26077,250331,CADMIUM COMPOUNDS,0.001113402572705
MI,26079,17153,CADMIUM COMPOUNDS,0.000489626151495
MI,26081,602611,CADMIUM COMPOUNDS,0.00104929252981
MI,26083,2156,CADMIUM COMPOUNDS,0.0002611834262
MI,26085,11539,CADMIUM COMPOUNDS,0.00057174930844
MI,26087,88319,CADMIUM COMPOUNDS,0.000743404116402
MI,26089,21708,CADMIUM COMPOUNDS,0.000497350814571
MI,26091,99892,CADMIUM COMPOUNDS,0.001314423541987
MI,26093,180964,CADMIUM COMPOUNDS,0.000800170221536
MI,26095,6631,CADMIUM COMPOUNDS,0.001319071891726
MI,26097,11113,CADMIUM COMPOUNDS,0.000345939266434
MI,26099,840978,CADMIUM COMPOUNDS,0.001261973976501
MI,26101,24733,CADMIUM COMPOUNDS,0.000917438665938
MI,26103,67077,CADMIUM COMPOUNDS,0.00049212287051
MI,26105,28705,CADMIUM COMPOUNDS,0.000643999117261
MI,26107,42798,CADMIUM COMPOUNDS,0.000642685206059
MI,26109,24029,CADMIUM COMPOUNDS,0.000622616066782
MI,26111,83629,CADMIUM COMPOUNDS,0.000755464579526
MI,26113,14849,CADMIUM COMPOUNDS,0.00044118422203
MI,26115,152016,CADMIUM COMPOUNDS,0.001687531205665
MI,26117,63342,CADMIUM COMPOUNDS,0.000733963588814
MI,26119,9765,CADMIUM COMPOUNDS,0.000345249650714
MI,26121,172169,CADMIUM COMPOUNDS,0.001048687100368
MI,26123,48460,CADMIUM COMPOUNDS,0.000753561891216
MI,26125,1202362,CADMIUM COMPOUNDS,0.001000125497099
MI,26127,26570,CADMIUM COMPOUNDS,0.000682723635938
MI,26129,21699,CADMIUM COMPOUNDS,0.000396945710783
MI,26131,6780,CADMIUM COMPOUNDS,0.0002416344378
MI,26133,23528,CADMIUM COMPOUNDS,0.000518423318193
MI,26135,8640,CADMIUM COMPOUNDS,0.000391339416021
MI,26137,24164,CADMIUM COMPOUNDS,0.000478387779154
MI,26139,263788,CADMIUM COMPOUNDS,0.001362334086878
MI,26141,13376,CADMIUM COMPOUNDS,0.000351531347289
MI,26143,24449,CADMIUM COMPOUNDS,0.00039082706264
MI,26145,200169,CADMIUM COMPOUNDS,0.000702134778684
MI,26147,163035,CADMIUM COMPOUNDS,0.001042178784933
MI,26149,61290,CADMIUM COMPOUNDS,0.00107785848706
MI,26151,43114,CADMIUM COMPOUNDS,0.000567484598743
MI,26153,8485,CADMIUM COMPOUNDS,0.000608144193069
MI,26155,70648,CADMIUM COMPOUNDS,0.000729456998648
MI,26157,55729,CADMIUM COMPOUNDS,0.000687053019146
MI,26159,76258,CADMIUM COMPOUNDS,0.001180295594385
MI,26161,344791,CADMIUM COMPOUNDS,0.00119976447637
MI,26163,1820537,CADMIUM COMPOUNDS,0.001470814002793
MI,26165,32732,CADMIUM COMPOUNDS,0.000539578266025
MN,27001,16202,CADMIUM COMPOUNDS,0.000262071921144
MN,27003,330844,CADMIUM COMPOUNDS,0.000914975301069
MN,27005,32504,CADMIUM COMPOUNDS,0.000230287727385
MN,27007,44442,CADMIUM COMPOUNDS,0.000215800922198
MN,27009,38451,CADMIUM COMPOUNDS,0.000436950540729
MN,27011,5269,CADMIUM COMPOUNDS,0.000273633785449
MN,27013,64013,CADMIUM COMPOUNDS,0.00059391651878
MN,27015,25893,CADMIUM COMPOUNDS,0.000372805263645
MN,27017,35386,CADMIUM COMPOUNDS,0.000521299849995
MN,27019,91042,CADMIUM COMPOUNDS,0.000503775120473
MN,27021,28567,CADMIUM COMPOUNDS,0.000196587041428
MN,27023,12439,CADMIUM COMPOUNDS,0.000283898561548
MN,27025,53887,CADMIUM COMPOUNDS,0.000488369119535
MN,27027,58999,CADMIUM COMPOUNDS,0.000415775144587
MN,27029,8695,CADMIUM COMPOUNDS,0.000178827390184
MN,27031,5176,CADMIUM COMPOUNDS,0.000198437399911
MN,27033,11687,CADMIUM COMPOUNDS,0.000334145065411
MN,27035,62500,CADMIUM COMPOUNDS,0.0002441862842
MN,27037,398552,CADMIUM COMPOUNDS,0.001136315767838
MN,27039,20087,CADMIUM COMPOUNDS,0.000469637969318
MN,27041,36009,CADMIUM COMPOUNDS,0.000347135761187
MN,27043,14553,CADMIUM COMPOUNDS,0.00038789938766
MN,27045,20866,CADMIUM COMPOUNDS,0.000392404479147
MN,27047,31233,CADMIUM COMPOUNDS,0.00041404994276
MN,27049,46183,CADMIUM COMPOUNDS,0.000566546348011
MN,27051,6018,CADMIUM COMPOUNDS,0.000207522111642
MN,27053,1152425,CADMIUM COMPOUNDS,0.00117138403287
MN,27055,19027,CADMIUM COMPOUNDS,0.000451740352137
MN,27057,20428,CADMIUM COMPOUNDS,0.000194421971537
MN,27059,37816,CADMIUM COMPOUNDS,0.000486817841749
MN,27061,45058,CADMIUM COMPOUNDS,0.000373943889002
MN,27063,10266,CADMIUM COMPOUNDS,0.000249477869962
MN,27065,16239,CADMIUM COMPOUNDS,0.000371613039978
MN,27067,42239,CADMIUM COMPOUNDS,0.000398447943121
MN,27069,4552,CADMIUM COMPOUNDS,0.000247809923429
MN,27071,13306,CADMIUM COMPOUNDS,0.000288145772702
MN,27073,7259,CADMIUM COMPOUNDS,0.000275973411416
MN,27075,10866,CADMIUM COMPOUNDS,0.000589826013198
MN,27077,4045,CADMIUM COMPOUNDS,0.000141631240299
MN,27079,27703,CADMIUM COMPOUNDS,0.000461942452386
MN,27081,5896,CADMIUM COMPOUNDS,0.000224936569927
MN,27083,25857,CADMIUM COMPOUNDS,0.000356181388252
MN,27085,36648,CADMIUM COMPOUNDS,0.000373392785463
MN,27087,5413,CADMIUM COMPOUNDS,0.000199323226765
MN,27089,9439,CADMIUM COMPOUNDS,0.011809280327841
MN,27091,20840,CADMIUM COMPOUNDS,0.00038220298587
MN,27093,23300,CADMIUM COMPOUNDS,0.000319260590827
MN,27095,26097,CADMIUM COMPOUNDS,0.000323893222153
MN,27097,33198,CADMIUM COMPOUNDS,0.000299358138347
MN,27099,39163,CADMIUM COMPOUNDS,0.000349834867343
MN,27101,8725,CADMIUM COMPOUNDS,0.00023333122104
MN,27103,32727,CADMIUM COMPOUNDS,0.000541900833954
MN,27105,21378,CADMIUM COMPOUNDS,0.000415177549774
MN,27107,6852,CADMIUM COMPOUNDS,0.000198588808334
MN,27109,144243,CADMIUM COMPOUNDS,0.000554125239513
MN,27111,57303,CADMIUM COMPOUNDS,0.000270478856412
MN,27113,13928,CADMIUM COMPOUNDS,0.000460696505635
MN,27115,29750,CADMIUM COMPOUNDS,0.000317583359001
MN,27117,9596,CADMIUM COMPOUNDS,0.000262997927781
MN,27119,31600,CADMIUM COMPOUNDS,0.000538793428221
MN,27121,10995,CADMIUM COMPOUNDS,0.000434867280432
MN,27123,508639,CADMIUM COMPOUNDS,0.002112722966936
MN,27125,4089,CADMIUM COMPOUNDS,0.000302182173394
MN,27127,16059,CADMIUM COMPOUNDS,0.00029225855798
MN,27129,15730,CADMIUM COMPOUNDS,0.000345591282247
MN,27131,64142,CADMIUM COMPOUNDS,0.000526893666986
MN,27133,9687,CADMIUM COMPOUNDS,0.000365846817191
MN,27135,15629,CADMIUM COMPOUNDS,0.000189233619005
MN,27137,200226,CADMIUM COMPOUNDS,0.000548550968847
MN,27139,129928,CADMIUM COMPOUNDS,0.000557664931012
MN,27141,88499,CADMIUM COMPOUNDS,0.000507714257052
MN,27143,15226,CADMIUM COMPOUNDS,0.000361095195525
MN,27145,150638,CADMIUM COMPOUNDS,0.000373026971959
MN,27147,36576,CADMIUM COMPOUNDS,0.000465638811232
MN,27149,9726,CADMIUM COMPOUNDS,0.000320596846346
MN,27151,9783,CADMIUM COMPOUNDS,0.000299925444293
MN,27153,24895,CADMIUM COMPOUNDS,0.000246713498043
MN,27155,3558,CADMIUM COMPOUNDS,0.00019927179905
MN,27157,21676,CADMIUM COMPOUNDS,0.000567364256456
MN,27159,13843,CADMIUM COMPOUNDS,0.000234194030729
MN,27161,19136,CADMIUM COMPOUNDS,0.000391769230219
MN,27163,238136,CADMIUM COMPOUNDS,0.001307720779638
MN,27165,11211,CADMIUM COMPOUNDS,0.000395117088634
MN,27167,6576,CADMIUM COMPOUNDS,0.000228021549483
MN,27169,51461,CADMIUM COMPOUNDS,0.00054965572767
MN,27171,124700,CADMIUM COMPOUNDS,0.000424659537125
MN,27173,10438,CADMIUM COMPOUNDS,0.000256811469961
MS,28001,32297,CADMIUM COMPOUNDS,0.00061650956798
MS,28003,37057,CADMIUM COMPOUNDS,0.000688806762067
MS,28005,13131,CADMIUM COMPOUNDS,0.003212131843335
MS,28007,19564,CADMIUM COMPOUNDS,0.000502882216179
MS,28009,8729,CADMIUM COMPOUNDS,0.000591912123483
MS,28011,34145,CADMIUM COMPOUNDS,0.00053592573014
MS,28013,14962,CADMIUM COMPOUNDS,0.000837602353088
MS,28015,10597,CADMIUM COMPOUNDS,0.000590444408344
MS,28017,17392,CADMIUM COMPOUNDS,0.000598326645714
MS,28019,8547,CADMIUM COMPOUNDS,0.000685535328109
MS,28021,9604,CADMIUM COMPOUNDS,0.00071562213702
MS,28023,16732,CADMIUM COMPOUNDS,0.00080647386829
MS,28025,20634,CADMIUM COMPOUNDS,0.000772599417659
MS,28027,26147,CADMIUM COMPOUNDS,0.000587801235923
MS,28029,29449,CADMIUM COMPOUNDS,0.000998075918168
MS,28031,19568,CADMIUM COMPOUNDS,0.000630055684925
MS,28033,161252,CADMIUM COMPOUNDS,0.001279140082234
MS,28035,74934,CADMIUM COMPOUNDS,0.000772989867065
MS,28037,8118,CADMIUM COMPOUNDS,0.001254321005647
MS,28039,22578,CADMIUM COMPOUNDS,0.000589841954436
MS,28041,14400,CADMIUM COMPOUNDS,0.000563783561655
MS,28043,21897,CADMIUM COMPOUNDS,0.000729656391817
MS,28045,43929,CADMIUM COMPOUNDS,0.000566715641673
MS,28047,187020,CADMIUM COMPOUNDS,0.000572937613478
MS,28049,245284,CADMIUM COMPOUNDS,0.000720499739848
MS,28051,19198,CADMIUM COMPOUNDS,0.000601164486726
MS,28053,9375,CADMIUM COMPOUNDS,0.000579874087036
MS,28055,1406,CADMIUM COMPOUNDS,0.0005573414528
MS,28057,23401,CADMIUM COMPOUNDS,0.000587703013175
MS,28059,139668,CADMIUM COMPOUNDS,0.000780073317278
MS,28061,17062,CADMIUM COMPOUNDS,0.00065104198726
MS,28063,7726,CADMIUM COMPOUNDS,0.000683462918198
MS,28065,12487,CADMIUM COMPOUNDS,0.000723217166863
MS,28067,67757,CADMIUM COMPOUNDS,0.00076002104579
MS,28069,10456,CADMIUM COMPOUNDS,0.001152149890122
MS,28071,47351,CADMIUM COMPOUNDS,0.001038086997141
MS,28073,55658,CADMIUM COMPOUNDS,0.000578833671805
MS,28075,80261,CADMIUM COMPOUNDS,0.000943421216506
MS,28077,12929,CADMIUM COMPOUNDS,0.000996338935203
MS,28079,23805,CADMIUM COMPOUNDS,0.000587486806715
MS,28081,82910,CADMIUM COMPOUNDS,0.001812604358964
MS,28083,32317,CADMIUM COMPOUNDS,0.000661954827287
MS,28085,34869,CADMIUM COMPOUNDS,0.003333703674138
MS,28087,59774,CADMIUM COMPOUNDS,0.001072496121782
MS,28089,95203,CADMIUM COMPOUNDS,0.00064360668054
MS,28091,27088,CADMIUM COMPOUNDS,0.000614725697617
MS,28093,37144,CADMIUM COMPOUNDS,0.000686071602658
MS,28095,36989,CADMIUM COMPOUNDS,0.000851186546762
MS,28097,10923,CADMIUM COMPOUNDS,0.000579438470607
MS,28099,29676,CADMIUM COMPOUNDS,0.001709035026257
MS,28101,21720,CADMIUM COMPOUNDS,0.001513604757599
MS,28103,11545,CADMIUM COMPOUNDS,0.001139871881993
MS,28105,47671,CADMIUM COMPOUNDS,0.001144839257196
MS,28107,34707,CADMIUM COMPOUNDS,0.000686039263053
MS,28109,55834,CADMIUM COMPOUNDS,0.00057524846197
MS,28111,12250,CADMIUM COMPOUNDS,0.000555616750789
MS,28113,40404,CADMIUM COMPOUNDS,0.020731805714413
MS,28115,29957,CADMIUM COMPOUNDS,0.000551216960193
MS,28117,25276,CADMIUM COMPOUNDS,0.000534458529113
MS,28119,8223,CADMIUM COMPOUNDS,0.000691394014555
MS,28121,141617,CADMIUM COMPOUNDS,0.000617596684699
MS,28123,28264,CADMIUM COMPOUNDS,0.000663700144442
MS,28125,4916,CADMIUM COMPOUNDS,0.000708295040735
MS,28127,27503,CADMIUM COMPOUNDS,0.00069307089523
MS,28129,16491,CADMIUM COMPOUNDS,0.000683329584097
MS,28131,17786,CADMIUM COMPOUNDS,0.000699418727721
MS,28133,29450,CADMIUM COMPOUNDS,0.000546337809757
MS,28135,15378,CADMIUM COMPOUNDS,0.000613786885372
MS,28137,28886,CADMIUM COMPOUNDS,0.000713953044795
MS,28139,22232,CADMIUM COMPOUNDS,0.000513832809377
MS,28141,19593,CADMIUM COMPOUNDS,0.000525728291463
MS,28143,10778,CADMIUM COMPOUNDS,0.000753236104954
MS,28145,27130,CADMIUM COMPOUNDS,0.000618444077194
MS,28147,15443,CADMIUM COMPOUNDS,0.001264068270613
MS,28149,48770,CADMIUM COMPOUNDS,0.000978018217612
MS,28151,51137,CADMIUM COMPOUNDS,0.000850188438493
MS,28153,20747,CADMIUM COMPOUNDS,0.000653957984802
MS,28155,10253,CADMIUM COMPOUNDS,0.000565343893751
MS,28157,9878,CADMIUM COMPOUNDS,0.000767919979999
MS,28159,19198,CADMIUM COMPOUNDS,0.000736829139966
MS,28161,12678,CADMIUM COMPOUNDS,0.000574237078198
MS,28163,28065,CADMIUM COMPOUNDS,0.000951445684292
MO,29001,25607,CADMIUM COMPOUNDS,0.000518234889212
MO,29003,17291,CADMIUM COMPOUNDS,0.000734204240759
MO,29005,5685,CADMIUM COMPOUNDS,0.000423411505581
MO,29007,25529,CADMIUM COMPOUNDS,0.000928521167073
MO,29009,35597,CADMIUM COMPOUNDS,0.000549977304015
MO,29011,12402,CADMIUM COMPOUNDS,0.000499032685755
MO,29013,17049,CADMIUM COMPOUNDS,0.000462719026197
MO,29015,19056,CADMIUM COMPOUNDS,0.000424949665323
MO,29017,12363,CADMIUM COMPOUNDS,0.001012819478835
MO,29019,162642,CADMIUM COMPOUNDS,0.000843220662838
MO,29021,89199,CADMIUM COMPOUNDS,0.001175290471396
MO,29023,42794,CADMIUM COMPOUNDS,0.001013701848889
MO,29025,9424,CADMIUM COMPOUNDS,0.000408009218461
MO,29027,44332,CADMIUM COMPOUNDS,0.000677158083806
MO,29029,44002,CADMIUM COMPOUNDS,0.000492256837155
MO,29031,75674,CADMIUM COMPOUNDS,0.001207165614351
MO,29033,9295,CADMIUM COMPOUNDS,0.000472979802834
MO,29035,6265,CADMIUM COMPOUNDS,0.000684134226859
MO,29037,99478,CADMIUM COMPOUNDS,0.000580195876921
MO,29039,13982,CADMIUM COMPOUNDS,0.000495550538236
MO,29041,7831,CADMIUM COMPOUNDS,0.000469255630403
MO,29043,77422,CADMIUM COMPOUNDS,0.00059484333915
MO,29045,7139,CADMIUM COMPOUNDS,0.000542025169561
MO,29047,221939,CADMIUM COMPOUNDS,0.001156690925719
MO,29049,20743,CADMIUM COMPOUNDS,0.000504765534598
MO,29051,75990,CADMIUM COMPOUNDS,0.000738769160556
MO,29053,17601,CADMIUM COMPOUNDS,0.000541223007992
MO,29055,24696,CADMIUM COMPOUNDS,0.001016955238636
MO,29057,7883,CADMIUM COMPOUNDS,0.000442949056408
MO,29059,16777,CADMIUM COMPOUNDS,0.000504422319006
MO,29061,8433,CADMIUM COMPOUNDS,0.000399895415395
MO,29063,12892,CADMIUM COMPOUNDS,0.000414822615283
MO,29065,15657,CADMIUM COMPOUNDS,0.000860632939013
MO,29067,13684,CADMIUM COMPOUNDS,0.000565874879049
MO,29069,31953,CADMIUM COMPOUNDS,0.000818186235919
MO,29071,101492,CADMIUM COMPOUNDS,0.001181041114327
MO,29073,15222,CADMIUM COMPOUNDS,0.000864473929978
MO,29075,6738,CADMIUM COMPOUNDS,0.000355962390072
MO,29077,275173,CADMIUM COMPOUNDS,0.002467949811162
MO,29079,10261,CADMIUM COMPOUNDS,0.000421229891762
MO,29081,8957,CADMIUM COMPOUNDS,0.000326261466972
MO,29083,22272,CADMIUM COMPOUNDS,0.000504949309197
MO,29085,9627,CADMIUM COMPOUNDS,0.000458129927212
MO,29087,4912,CADMIUM COMPOUNDS,0.000492930882098
MO,29089,10144,CADMIUM COMPOUNDS,0.000509324778099
MO,29091,40400,CADMIUM COMPOUNDS,0.000683776438641
MO,29093,10630,CADMIUM COMPOUNDS,0.001216802875412
MO,29095,674158,CADMIUM COMPOUNDS,0.00102682604402
MO,29097,117404,CADMIUM COMPOUNDS,0.000842527833847
MO,29099,218733,CADMIUM COMPOUNDS,0.00134695966691
MO,29101,52595,CADMIUM COMPOUNDS,0.000464299476111
MO,29103,4131,CADMIUM COMPOUNDS,0.000511072681893
MO,29105,35571,CADMIUM COMPOUNDS,0.000749011894232
MO,29107,33381,CADMIUM COMPOUNDS,0.000500539312927
MO,29109,38634,CADMIUM COMPOUNDS,0.000569911046504
MO,29111,10211,CADMIUM COMPOUNDS,0.000575810015224
MO,29113,52566,CADMIUM COMPOUNDS,0.000935902972168
MO,29115,12761,CADMIUM COMPOUNDS,0.000493163002524
MO,29117,15195,CADMIUM COMPOUNDS,0.000448920402434
MO,29119,23083,CADMIUM COMPOUNDS,0.000579652654809
MO,29121,15566,CADMIUM COMPOUNDS,0.000531509091349
MO,29123,12226,CADMIUM COMPOUNDS,0.000863496978969
MO,29125,9176,CADMIUM COMPOUNDS,0.000551987992068
MO,29127,28778,CADMIUM COMPOUNDS,0.001142678405501
MO,29129,3785,CADMIUM COMPOUNDS,0.000377375559896
MO,29131,24748,CADMIUM COMPOUNDS,0.00046428163948
MO,29133,14358,CADMIUM COMPOUNDS,0.000840174753566
MO,29135,15607,CADMIUM COMPOUNDS,0.000485963635201
MO,29137,8840,CADMIUM COMPOUNDS,0.000557144617497
MO,29139,12236,CADMIUM COMPOUNDS,0.000697550480068
MO,29141,20565,CADMIUM COMPOUNDS,0.000430854479065
MO,29143,18956,CADMIUM COMPOUNDS,0.000951972977627
MO,29145,58114,CADMIUM COMPOUNDS,0.000627644472022
MO,29147,23370,CADMIUM COMPOUNDS,0.000631871867616
MO,29149,10881,CADMIUM COMPOUNDS,0.000675239391698
MO,29151,13878,CADMIUM COMPOUNDS,0.000611087361341
MO,29153,9723,CADMIUM COMPOUNDS,0.000463129744172
MO,29155,18296,CADMIUM COMPOUNDS,0.000972626895864
MO,29157,18971,CADMIUM COMPOUNDS,0.001073590187753
MO,29159,42201,CADMIUM COMPOUNDS,0.000648113904142
MO,29161,45156,CADMIUM COMPOUNDS,0.000688317125167
MO,29163,18516,CADMIUM COMPOUNDS,0.00076307854273
MO,29165,89322,CADMIUM COMPOUNDS,0.000954998634146
MO,29167,31137,CADMIUM COMPOUNDS,0.000572379466378
MO,29169,52274,CADMIUM COMPOUNDS,0.000579357069416
MO,29171,4979,CADMIUM COMPOUNDS,0.000391403729081
MO,29173,10167,CADMIUM COMPOUNDS,0.000784000460394
MO,29175,25414,CADMIUM COMPOUNDS,0.000599266853561
MO,29177,23494,CADMIUM COMPOUNDS,0.000514262064355
MO,29179,6696,CADMIUM COMPOUNDS,0.001115062577899
MO,29181,14100,CADMIUM COMPOUNDS,0.000673351404906
MO,29183,360462,CADMIUM COMPOUNDS,0.001518444207489
MO,29185,9805,CADMIUM COMPOUNDS,0.000420497859125
MO,29186,18145,CADMIUM COMPOUNDS,0.001125819651143
MO,29187,65359,CADMIUM COMPOUNDS,0.00087212039673
MO,29189,998954,CADMIUM COMPOUNDS,0.002168683993368
MO,29195,23370,CADMIUM COMPOUNDS,0.000599986111373
MO,29197,4431,CADMIUM COMPOUNDS,0.000409594865056
MO,29199,4843,CADMIUM COMPOUNDS,0.000463235033564
MO,29201,39191,CADMIUM COMPOUNDS,0.001134178034421
MO,29203,8441,CADMIUM COMPOUNDS,0.000899242905959
MO,29205,6373,CADMIUM COMPOUNDS,0.00046255764153
MO,29207,29968,CADMIUM COMPOUNDS,0.000934320104298
MO,29209,32202,CADMIUM COMPOUNDS,0.000492409123718
MO,29211,6714,CADMIUM COMPOUNDS,0.000479159553236
MO,29213,51675,CADMIUM COMPOUNDS,0.000519891948742
MO,29215,26008,CADMIUM COMPOUNDS,0.000568698999194
MO,29217,21157,CADMIUM COMPOUNDS,0.000503620014048
MO,29219,32513,CADMIUM COMPOUNDS,0.000856680775803
MO,29221,25195,CADMIUM COMPOUNDS,0.001093363578994
MO,29223,13521,CADMIUM COMPOUNDS,0.00070674816041
MO,29225,36202,CADMIUM COMPOUNDS,0.000522723745072
MO,29227,2171,CADMIUM COMPOUNDS,0.0003790505056
MO,29229,18815,CADMIUM COMPOUNDS,0.000533324207736
MO,29510,319294,CADMIUM COMPOUNDS,0.004184812290062
MT,30001,9246,CADMIUM COMPOUNDS,0.00070570220244
MT,30003,12865,CADMIUM COMPOUNDS,0.00033584145206
MT,30005,6491,CADMIUM COMPOUNDS,9.519373236e-05
MT,30007,5612,CADMIUM COMPOUNDS,0.000205379052724
MT,30009,10078,CADMIUM COMPOUNDS,0.00027398865938
MT,30011,1160,CADMIUM COMPOUNDS,0.0001222588844
MT,30013,81327,CADMIUM COMPOUNDS,0.000255422925192
MT,30015,5813,CADMIUM COMPOUNDS,7.0326331178e-05
MT,30017,11699,CADMIUM COMPOUNDS,0.000176068586277
MT,30019,1751,CADMIUM COMPOUNDS,5.14691315e-05
MT,30021,8966,CADMIUM COMPOUNDS,0.000249417846142
MT,30023,9298,CADMIUM COMPOUNDS,7.2798829483e-05
MT,30025,2890,CADMIUM COMPOUNDS,0.000117081014
MT,30027,11586,CADMIUM COMPOUNDS,0.000103598914644
MT,30029,90928,CADMIUM COMPOUNDS,0.000205012337879
MT,30031,89513,CADMIUM COMPOUNDS,0.000515404935454
MT,30033,1206,CADMIUM COMPOUNDS,7.93686948e-05
MT,30035,13399,CADMIUM COMPOUNDS,5.2244272337e-05
MT,30037,884,CADMIUM COMPOUNDS,0.0001152457157
MT,30039,3079,CADMIUM COMPOUNDS,7.06703732e-05
MT,30041,16096,CADMIUM COMPOUNDS,0.000171168771217
MT,30043,11406,CADMIUM COMPOUNDS,0.000128994373791
MT,30045,2072,CADMIUM COMPOUNDS,8.13936033e-05
MT,30047,28746,CADMIUM COMPOUNDS,5.816023329e-05
MT,30049,63395,CADMIUM COMPOUNDS,0.000156959945164
MT,30051,2339,CADMIUM COMPOUNDS,5.40763075e-05
MT,30053,19687,CADMIUM COMPOUNDS,0.000132672648437
MT,30055,1731,CADMIUM COMPOUNDS,6.85816015e-05
MT,30057,7691,CADMIUM COMPOUNDS,0.000246747723446
MT,30059,1891,CADMIUM COMPOUNDS,0.0001102230115
MT,30061,4223,CADMIUM COMPOUNDS,8.3166159732e-05
MT,30063,109299,CADMIUM COMPOUNDS,0.000219382452936
MT,30065,4538,CADMIUM COMPOUNDS,0.000114327371115
MT,30067,15634,CADMIUM COMPOUNDS,0.000388999460607
MT,30069,494,CADMIUM COMPOUNDS,7.92242291e-05
MT,30071,4253,CADMIUM COMPOUNDS,0.0001422076465
MT,30073,6153,CADMIUM COMPOUNDS,6.5238521843e-05
MT,30075,1743,CADMIUM COMPOUNDS,0.0001735247294
MT,30077,7027,CADMIUM COMPOUNDS,9.5470297747e-05
MT,30079,1179,CADMIUM COMPOUNDS,0.0001300635189
MT,30081,40212,CADMIUM COMPOUNDS,0.000147438548778
MT,30083,9746,CADMIUM COMPOUNDS,0.000159329673806
MT,30085,10425,CADMIUM COMPOUNDS,0.000141282903474
MT,30087,9233,CADMIUM COMPOUNDS,0.000214283827924
MT,30089,11413,CADMIUM COMPOUNDS,8.3864623034e-05
MT,30091,3384,CADMIUM COMPOUNDS,6.748393521e-05
MT,30093,34200,CADMIUM COMPOUNDS,0.000198855056508
MT,30095,9117,CADMIUM COMPOUNDS,0.000286178373336
MT,30097,3651,CADMIUM COMPOUNDS,0.0002291495633
MT,30099,6073,CADMIUM COMPOUNDS,4.4625200386e-05
MT,30101,5324,CADMIUM COMPOUNDS,9.0494690056e-05
MT,30103,718,CADMIUM COMPOUNDS,0.0001793580388
MT,30105,7369,CADMIUM COMPOUNDS,0.000169117404078
MT,30107,2168,CADMIUM COMPOUNDS,9.56005988e-05
MT,30109,1017,CADMIUM COMPOUNDS,0.0001260987388
MT,30111,147972,CADMIUM COMPOUNDS,0.000465038567942
NE,31001,31364,CADMIUM COMPOUNDS,0.000609969272808
NE,31003,6685,CADMIUM COMPOUNDS,0.000193813821121
NE,31005,460,CADMIUM COMPOUNDS,0.0002263865911
NE,31007,690,CADMIUM COMPOUNDS,0.0003904742884
NE,31009,478,CADMIUM COMPOUNDS,0.0002152549331
NE,31011,5505,CADMIUM COMPOUNDS,0.000348647761703
NE,31013,11308,CADMIUM COMPOUNDS,0.001206690794797
NE,31015,2099,CADMIUM COMPOUNDS,0.0001701121013
NE,31017,3145,CADMIUM COMPOUNDS,0.0001724147801
NE,31019,46102,CADMIUM COMPOUNDS,0.0003470349877
NE,31021,6858,CADMIUM COMPOUNDS,0.000411038115407
NE,31023,8395,CADMIUM COMPOUNDS,0.000411346404044
NE,31025,25241,CADMIUM COMPOUNDS,0.000512530849422
NE,31027,8852,CADMIUM COMPOUNDS,0.000246202381476
NE,31029,3966,CADMIUM COMPOUNDS,0.0002210228799
NE,31031,5713,CADMIUM COMPOUNDS,0.000196701198095
NE,31033,9998,CADMIUM COMPOUNDS,0.000591814899078
NE,31035,6542,CADMIUM COMPOUNDS,0.000321345267359
NE,31037,10515,CADMIUM COMPOUNDS,0.001574409259678
NE,31039,9139,CADMIUM COMPOUNDS,0.000236137237495
NE,31041,10939,CADMIUM COMPOUNDS,0.000267984489041
NE,31043,21006,CADMIUM COMPOUNDS,0.000887089449674
NE,31045,9182,CADMIUM COMPOUNDS,0.001223983798083
NE,31047,24326,CADMIUM COMPOUNDS,0.001368494343805
NE,31049,1941,CADMIUM COMPOUNDS,0.0003687653126
NE,31051,6000,CADMIUM COMPOUNDS,0.000306026135083
NE,31053,36691,CADMIUM COMPOUNDS,0.000767276448364
NE,31055,517110,CADMIUM COMPOUNDS,0.000584776874756
NE,31057,2008,CADMIUM COMPOUNDS,0.0002204163352
NE,31059,5890,CADMIUM COMPOUNDS,0.00041228973223
NE,31061,3225,CADMIUM COMPOUNDS,0.000230299764245
NE,31063,2756,CADMIUM COMPOUNDS,0.0002199808991
NE,31065,4959,CADMIUM COMPOUNDS,0.0004703731042
